GZ01	GZ02	GZ03	GZ04	GZ05	GZ06	GZ07	GZ08	GZ09	GZ10	GZ11	GZ12	GZ13	GZ14	GZ15	BJ01	BJ02	BJ03	BJ04	BJ05	BJ06	BJ07	BJ08	BJ09	BJ10	BJ11	BJ12	BJ13	BJ14	BJ15	BJ16	BJ17	BJ18	BJ19	BJ20	BJ21	BJ22	BJ23	BJ24	BJ25	BJ26	BJ27	BJ28	BJ29	BJ30	BJ31	BJ32	BJ33	GZ16	GZ17	GZ18	GZ19	GZ20	GZ21	GZ22	GZ23	GZ24	GZ25	GZ26	GZ27	GZ28	GZ29
Burkholderiaceae_Rhodoferax	0	0	0	0	262	46	471	0	26	23	0	23	736	23	23	0	66	0	22	198	66	22	112	85	152	0	23	22	45	22	0	0	46	0	44	1105	143	112	1013	112	288	67	176	1076	286	43	22	313	0	0	0	0	23	0	0	0	0	0	0	0	90	0
Burkholderiaceae_Roseateles	0	0	0	0	52	8	92	0	4	4	0	4	132	4	4	0	12	0	4	36	12	4	20	20	32	0	4	4	16	4	0	0	12	0	8	216	32	20	44	24	52	16	32	56	52	12	4	56	0	0	0	0	4	0	0	0	0	0	0	0	20	0
Burkholderiaceae_RS62	0	0	0	0	32	8	60	0	2	3	0	4	69	3	2	0	6	0	2	18	6	2	12	14	20	0	2	2	6	2	0	0	5	0	4	133	16	11	26	12	30	7	16	28	29	5	2	31	0	0	0	0	2	0	0	0	0	0	0	0	9	0
Burkholderiaceae_Rubrivivax	0	0	0	0	124	22	291	0	22	11	0	11	378	11	11	0	34	0	12	99	33	11	55	36	81	0	11	11	26	11	0	0	28	0	22	549	101	65	209	69	146	35	88	214	137	27	11	176	0	0	0	0	12	0	0	0	0	0	0	0	48	0
Burkholderiaceae_SCGC-AAA027-K21	0	0	0	0	27	6	52	0	0	3	0	3	17	3	0	0	0	0	0	3	0	2	3	10	10	0	0	0	4	0	0	0	8	0	0	94	10	3	6	6	11	2	0	9	15	4	0	14	0	0	0	0	2	0	0	0	0	0	0	0	7	0
Burkholderiaceae_Simplicispira	0	0	0	0	11	2	22	0	1	1	0	1	34	1	1	0	3	0	1	9	3	1	5	4	8	0	1	1	4	1	0	0	2	0	2	52	6	6	15	6	13	4	8	18	13	2	1	14	0	1	0	0	1	0	0	0	0	0	0	0	6	0
Burkholderiaceae_Sphaerotilus	0	0	0	0	33	6	66	0	3	3	0	3	102	3	3	0	9	0	3	27	9	3	15	12	24	0	3	3	12	3	0	0	6	0	6	159	18	18	36	18	39	12	24	45	39	6	3	42	0	3	0	0	3	0	0	0	0	0	0	0	18	0
Burkholderiaceae_Sutterella	0	0	0	0	22	0	125	0	22	18	0	0	1075	18	0	0	61	0	22	205	83	22	44	0	118	0	39	0	61	39	0	0	0	0	44	518	83	157	144	100	166	22	149	227	123	0	39	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderiaceae_Taylorella	0	0	0	0	214	48	411	23	46	24	0	24	936	47	25	0	69	0	23	230	92	23	116	97	192	0	23	23	98	23	23	0	50	0	69	1457	232	117	280	164	375	92	184	372	306	50	46	308	0	25	0	0	25	0	0	0	0	0	0	0	142	0
Burkholderiaceae_Tepidimonas	0	0	0	0	158	28	304	6	20	14	0	14	518	20	14	0	42	0	14	132	48	15	70	54	148	0	14	14	56	14	6	0	34	0	34	736	98	78	183	96	204	56	112	215	186	34	26	194	0	8	0	0	14	0	0	0	0	0	0	0	78	0
Burkholderiaceae_Thiomonas	0	0	0	0	92	37	318	0	20	18	0	18	303	18	0	0	36	0	18	143	53	18	36	38	72	0	18	0	18	18	0	0	0	0	35	469	121	103	202	85	179	35	124	164	98	0	18	191	0	0	0	0	17	0	0	0	0	0	0	0	0	0
Burkholderiaceae_uncultured	0	0	0	0	122	24	240	0	14	12	0	12	355	12	10	0	32	0	11	95	32	11	54	42	82	0	11	10	35	11	0	0	23	0	21	544	76	61	142	64	139	37	83	163	133	23	11	152	0	5	0	0	10	0	0	0	0	0	0	0	54	0
Burkholderiaceae_Variovorax	0	0	0	0	992	170	1765	0	86	85	0	85	2706	86	82	0	244	0	82	736	246	82	410	336	584	0	86	81	165	82	1	0	162	0	165	4159	528	417	2557	412	1069	245	650	2767	1069	162	85	1159	0	1	0	0	81	0	0	0	1	0	0	0	326	0
Burkholderiaceae_Verminephrobacter	0	0	0	0	49	8	107	0	4	4	0	4	129	7	4	0	6	0	4	30	9	4	14	17	41	0	4	4	16	4	0	0	9	0	5	233	17	26	29	15	43	10	14	41	46	9	10	50	0	3	0	0	4	0	0	0	3	0	0	0	23	0
Burkholderiaceae_Xenophilus	0	0	0	0	22	6	48	0	1	3	0	3	37	3	1	0	3	0	1	9	3	1	7	9	17	0	1	1	2	1	0	0	2	0	2	87	7	8	22	9	16	3	8	14	16	2	1	17	0	0	0	0	1	0	0	0	0	0	0	0	4	0
Burkholderiaceae_Xylophilus	0	0	0	0	18	2	29	0	2	1	0	1	67	1	2	0	6	0	2	18	6	2	9	5	12	0	2	2	4	2	0	0	4	0	4	83	10	9	19	9	24	6	16	27	23	4	2	27	0	0	0	0	2	0	0	0	0	0	0	0	8	0
Burmeistera	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buxus	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cabomba	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caedibacteraceae_Caedibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caenibacillus	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	1	28	0	0	2	0	0	0	0	0	0	2	0	0	0	0
Cajanus	19	22	22	37	128	37	73	76	53	7	1	18	35	10	18	46	30	47	25	6	58	5	93	24	8	2	47	157	6	62	205	0	72	107	18	19	226	166	109	399	179	30	93	271	471	0	8	244	143	136	17	13	18	14	151	98	8	14	60	20	20	27
Cakile	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calamus	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calanthe	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldatribacteriaceae_Candidatus	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldicoprobacteraceae_Caldicoprobacter	0	0	0	0	2	0	0	0	0	1	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldilineaceae_Anaerolineaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldilineaceae_Caldilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldilineaceae_Litorilinea	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Caldilineaceae_RBG-13-54-9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldilineaceae_uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldisericaceae_Caldisericum	0	0	0	0	1	0	2	1	1	0	0	0	24	0	0	0	3	0	1	9	3	1	3	0	2	0	2	0	1	1	0	0	0	0	2	11	6	4	10	4	12	3	8	13	7	0	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Calditrichaceae_Caldithrix	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Calectasia	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calescamantes	0	0	0	0	6	0	18	6	6	6	0	0	126	0	0	0	18	0	6	54	18	6	12	0	12	0	6	0	6	6	0	0	0	0	0	66	43	24	42	18	60	18	24	54	30	0	6	54	0	0	0	0	6	0	0	0	0	0	0	0	0	0
California	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calliarthron	0	0	0	0	2	1	2	2	1	0	0	0	24	0	0	0	3	0	1	10	3	1	3	4	7	0	1	0	1	2	0	0	0	0	2	13	6	4	9	4	10	3	8	12	5	0	1	20	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Calotropis	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calycanthus	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calypogeia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camassia	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camelina	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camellia	0	0	71	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campanula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Camptotheca	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacteraceae_Campylobacter	2	0	0	0	8	0	3	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	0	3058	0	0	0	1	0	0	7	0	0	0	0	0	14	4	2	3	0	0	0	0	3061	0	0	10	9	0	0	0	0	1	3	1	0	0	0	0	0	0
Campynema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
candidate	0	0	0	0	14	0	18	2	8	4	0	0	294	5	1	0	16	0	7	58	22	11	16	2	27	0	7	1	10	7	0	0	3	0	15	98	54	28	57	25	66	22	51	74	37	3	7	74	0	0	0	0	3	0	0	0	0	0	0	0	5	0
Candidatus	0	5	5	0	44	24	71	16	33	2	0	4	1009	2	1	0	79	0	33	296	106	45	58	95	174	3	37	0	48	38	9	0	4	0	60	526	178	126	290	125	310	98	216	317	159	3	51	388	2	2	10	0	26	0	0	0	0	2	0	0	67	0
Canna	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cannabis	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capra	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capsella	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capsicum	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	128	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caragana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cardamine	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cardiobacteriaceae_Cardiobacterium	0	0	0	0	57	21	32	0	0	10	0	10	32	0	0	0	0	0	0	0	0	0	11	45	44	0	0	0	11	0	0	0	11	0	0	244	42	0	22	12	10	0	0	10	23	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0	21	0
Cardiobacteriaceae_Dichelobacter	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Cardiobacteriaceae_Rappaport	0	0	0	0	3	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	1	0	0	18	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Cardiobacteriaceae_Suttonella	0	0	0	0	6	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	1	0	0	0	1	0	0	24	4	0	2	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Cardiocrinum	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Carica	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carissa	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carludovica	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carnegiea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carnobacteriaceae_Alkalibacterium	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	28	42	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	5	0	0	0	0	0	0	98	0	0	7	0	0	0	0	0	0	7	0	0	0	0
Carnobacteriaceae_Allofustis	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Carnobacteriaceae_Atopostipes	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Carnobacteriaceae_Carnobacterium	0	0	0	0	316	453	0	7	0	0	0	0	90	0	0	0	0	0	0	689	0	58	0	1440	1776	115	0	0	0	145	0	0	0	0	0	2380	36	33	0	0	274	0	0	15	0	0	0	4060	0	0	294	0	0	0	0	0	0	147	0	0	7	0
Carnobacteriaceae_Dolosigranulum	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Carnobacteriaceae_Granulicatella	0	0	0	0	11	24	13	1	1	0	0	0	117	0	0	0	2	0	1	44	3	1	1	78	95	7	7	0	1	14	0	0	0	0	2	221	4	4	18	3	23	14	7	15	10	0	1	276	0	0	16	0	7	0	0	0	0	9	0	0	0	0
Carnobacteriaceae_Jeotgalibaca	0	0	0	0	44	44	0	0	0	0	0	0	14	0	0	0	0	0	0	38	0	0	0	144	160	8	0	0	0	8	0	0	0	0	0	134	0	0	0	0	22	0	0	14	0	0	0	414	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Carnobacteriaceae_Marinilactibacillus	0	0	0	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	40	56	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	16	0	0	0	0	0	0	140	0	0	10	0	0	0	0	0	0	10	0	0	0	0
Carnobacteriaceae_Trichococcus	0	0	0	0	20	257	0	0	0	0	0	0	236	0	0	0	0	0	0	29	0	0	0	575	341	1	0	0	0	7	0	0	0	0	0	291	6	0	0	0	19	0	0	0	0	0	0	2136	0	0	9	0	0	0	0	0	0	7	0	0	0	0
Carpinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carteria	0	0	0	0	2	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	2	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carthamus	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carum	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carya	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caryocar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caryota	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Castanea	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Castanopsis	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Castilleja	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Casuarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catenulisporaceae_Catenulispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catharanthus	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cattleya	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caucalis	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulobacteraceae_Brevundimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulobacteraceae_Phenylobacterium	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulobacteraceae_PMMR1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caulobacteraceae_UKL13-1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceanothus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulomonadaceae_Actinotalea	0	0	0	0	31	5	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	0	0	12	17	2	0	0	0	3	0	0	0	0	0	33	7	8	0	0	10	0	0	0	0	0	0	39	0	0	3	0	0	0	0	0	0	0	0	0	2	0
Cellulomonadaceae_Cellulomonas	0	0	0	0	208	35	0	0	0	0	0	0	35	0	0	0	0	0	0	70	0	0	0	140	176	0	0	0	0	35	0	0	0	0	0	104	51	86	0	0	121	0	0	0	0	0	0	318	0	0	35	0	0	0	0	0	0	0	0	0	0	0
Cellulomonadaceae_metagenome	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellulomonadaceae_mine	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	2	1	2	0	0	3	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0
